user_id,platform,total_reviews,usage_duration,style_diversity,mean_time_spacing,std_time_spacing
403186,RateBeer,1117,520.0,71,0.4632616487455197,0.7258789183633004
120337,RateBeer,247,2401.0,51,8.321138211382113,19.48035431950541
292960,RateBeer,934,1322.0,72,1.1479099678456592,2.277334774311617
207499,RateBeer,869,1830.0,71,1.8986175115207373,13.852455273981686
359461,RateBeer,933,887.0,48,0.9517167381974249,2.5476821784736465
8034,RateBeer,5288,5136.0,81,0.9536599205598638,5.360511413174242
1102,RateBeer,4346,5863.0,77,1.0441887226697353,7.0946883706555015
14018,RateBeer,514,4751.0,59,1.253411306042885,6.206576736460691
245444,RateBeer,3256,1622.0,80,0.498310291858679,4.249217748849477
266279,RateBeer,777,1493.0,75,1.922680412371134,6.783410582347184
244249,RateBeer,978,1629.0,73,1.1136131013306039,3.299961025873972
229286,RateBeer,1396,1713.0,78,0.886021505376344,3.5876879191185425
228350,RateBeer,480,1718.0,48,1.4634655532359082,4.036732658841477
69195,RateBeer,806,3461.0,73,3.91055900621118,28.173449099105007
168371,RateBeer,217,1938.0,53,2.861111111111111,3.8469760599984952
67886,RateBeer,1062,3481.0,62,2.6248821866163996,11.836970510174828
233080,RateBeer,1376,1692.0,67,1.2232727272727273,2.842602605462415
1966,RateBeer,12914,5771.0,81,0.4252303879811043,9.742693620945104
9357,RateBeer,11529,5011.0,81,0.4345940319222762,1.28874191417673
196050,RateBeer,1224,1860.0,71,1.2338511856091579,9.564627214309171
239734,RateBeer,1792,1650.0,76,0.7867113344500279,9.349111143773873
234944,RateBeer,189,1680.0,57,8.367021276595745,81.18743335267636
23043,RateBeer,2105,4431.0,80,2.1031368821292777,6.671442154198934
60208,RateBeer,1925,3618.0,73,1.8664241164241164,4.642758999492001
19063,RateBeer,1014,4577.0,71,4.038499506416584,71.60610509638376
46877,RateBeer,329,3874.0,65,7.387195121951219,25.948185621787285
68398,RateBeer,343,3474.0,37,3.1052631578947367,28.019380103198124
23142,RateBeer,637,4426.0,58,6.729559748427673,35.86605625081987
369205,RateBeer,542,811.0,60,1.4842883548983363,2.8542095133901966
51029,RateBeer,980,3797.0,70,3.560776302349336,10.190573344116125
263893,RateBeer,589,1509.0,66,0.7959183673469388,4.682329354512075
145790,RateBeer,5319,2054.0,81,0.3847311019180143,1.140566311653992
103496,RateBeer,7920,2689.0,81,0.3394367975754514,0.9503720896999639
251439,RateBeer,3238,1585.0,81,0.48841519925857274,1.5049173180303304
138142,RateBeer,770,2110.0,68,2.209362808842653,5.548706280776967
606,RateBeer,6632,5980.0,80,0.87271904690092,3.0032304094499658
5855,RateBeer,12487,5396.0,80,0.40493352554861445,1.3391805602956521
137546,RateBeer,555,2119.0,57,2.288808664259928,3.7275647417113937
85448,RateBeer,6404,3128.0,82,0.3840387318444479,2.261374759092643
78156,RateBeer,2623,3308.0,80,0.517162471395881,0.8434788540202953
122397,RateBeer,3671,2374.0,82,0.6433242506811989,1.2158792477428695
263589,RateBeer,198,1511.0,54,7.593908629441624,54.7356128096203
313960,RateBeer,833,1198.0,76,1.4302884615384615,6.62852719090301
368086,RateBeer,672,820.0,75,1.2101341281669151,3.925684860476427
319802,RateBeer,800,1159.0,68,0.5256570713391739,1.8364262006743541
12978,RateBeer,429,4800.0,67,6.752336448598131,18.087462998254757
249738,RateBeer,2635,1596.0,77,0.588078967350038,1.245434606980181
266905,RateBeer,848,1489.0,68,1.7426210153482882,4.246245926659928
232269,RateBeer,3746,1697.0,83,0.44299065420560746,1.7238645545159503
253117,RateBeer,1598,1574.0,80,0.7088290544771446,1.7167181618061569
74220,RateBeer,2639,3381.0,80,1.0754359363153905,16.57769183599697
278251,RateBeer,1492,1422.0,78,0.9396378269617707,2.19678951291303
384383,RateBeer,840,686.0,64,0.8188319427890346,1.8865376777765568
81514,RateBeer,1949,3249.0,76,1.6627310061601643,11.936129765147513
386093,RateBeer,431,670.0,63,1.2209302325581395,6.595189959446334
29797,RateBeer,6168,4279.0,81,0.6936922328522782,5.601601652064982
824,RateBeer,1862,5933.0,72,3.013433637829124,23.60424902699777
5792,RateBeer,8855,5405.0,79,0.6083126270612152,1.3090940934882462
290672,RateBeer,394,1338.0,57,3.3842239185750635,6.80804262309629
61403,RateBeer,2072,3596.0,77,0.6465475615644616,12.792269571120869
45760,RateBeer,1390,3896.0,75,2.7976961843052557,15.292775616057288
351900,RateBeer,880,935.0,77,1.0034129692832765,6.492240835940923
349281,RateBeer,2655,953.0,80,0.3560663149962321,1.1184161254201905
414049,RateBeer,413,435.0,66,0.9805825242718447,2.1825701161492996
97517,RateBeer,430,2817.0,67,6.424242424242424,9.35748836503903
47786,RateBeer,4701,3855.0,81,0.8202127659574469,3.82042872337604
53015,RateBeer,1379,3758.0,78,0.8214804063860668,3.192002099016253
321788,RateBeer,1744,1144.0,79,0.6305220883534136,1.2477433648530407
110823,RateBeer,1680,2557.0,81,1.487194758784991,2.7488728524736596
136546,RateBeer,6840,2133.0,86,0.28176634010820295,0.8788932741449106
115208,RateBeer,3075,2480.0,80,0.80644111906311,5.0440891314721785
286327,RateBeer,3820,1369.0,83,0.3576852579209217,1.0442541454016765
221879,RateBeer,1577,1754.0,80,1.0945431472081217,3.677552073250688
16885,RateBeer,2706,4652.0,79,1.7160813308687615,16.661815805611596
327995,RateBeer,1315,1100.0,78,0.8333333333333334,1.0732856643450766
81997,RateBeer,253,3232.0,58,12.694444444444445,91.10358082497284
312669,RateBeer,210,1204.0,50,4.186602870813397,5.535602639018367
219922,RateBeer,2427,1764.0,81,0.7019785655399835,1.363369159511608
383933,RateBeer,677,690.0,73,0.9970414201183432,1.8362579028255361
355274,RateBeer,1384,913.0,74,0.5502530730296457,3.1448689530496496
448085,RateBeer,414,172.0,63,0.4067796610169492,0.7065247522944533
303997,RateBeer,1660,1257.0,74,0.754671488848704,5.464279844546617
396170,RateBeer,467,575.0,61,1.2145922746781115,2.6292567217126934
352388,RateBeer,1294,932.0,80,0.7161639597834494,1.8676884633167803
352597,RateBeer,518,930.0,79,1.7620889748549322,3.4302962061366618
207710,RateBeer,420,1829.0,64,3.2028639618138426,7.798563934058785
12506,RateBeer,383,4820.0,62,7.882198952879581,49.92592147418942
154,RateBeer,1877,6270.0,75,3.3240938166311302,5.73071029731281
356777,RateBeer,1107,905.0,72,0.8065099457504521,2.1694282935177807
29620,RateBeer,812,4283.0,72,5.226880394574599,17.69488501134407
151324,RateBeer,5492,2025.0,81,0.3662356583500273,0.8975274770956756
88072,RateBeer,2853,3074.0,81,0.8576437587657784,4.793022351725319
10924,RateBeer,9908,4894.0,81,0.4888462703139195,1.5840257716184343
213136,RateBeer,555,1800.0,69,2.8267148014440435,29.59183959103327
59030,RateBeer,1308,3640.0,65,2.2318286151491966,6.973520027172763
228411,RateBeer,281,1718.0,56,2.382142857142857,7.782921914545063
211803,RateBeer,1050,1807.0,76,1.7225929456625357,3.5835548029774222
13438,RateBeer,1907,4774.0,76,1.4365162644281217,4.500499737080579
58713,RateBeer,1086,3646.0,73,3.2534562211981566,7.439379830913832
5332,RateBeer,5956,5471.0,78,0.9183879093198992,3.2728957993892296
5144,RateBeer,1925,5486.0,78,2.364864864864865,11.55231526445018
40203,RateBeer,771,4025.0,67,2.522077922077922,4.434192225888601
51030,RateBeer,12457,3797.0,81,0.301461143224149,1.2476236233397158
304306,RateBeer,732,1256.0,71,1.5321477428180574,2.5551437586674495
155015,RateBeer,313,2006.0,60,6.365384615384615,44.13886105414437
20248,RateBeer,5931,4538.0,81,0.6480607082630692,1.5177869737594205
107440,RateBeer,474,2615.0,48,5.4778012684989426,10.267607542502917
132937,RateBeer,1943,2189.0,79,1.127188465499485,1.9580326962748626
1506,RateBeer,3376,5814.0,77,1.7214814814814814,4.594273406163882
6322,RateBeer,2718,5341.0,77,1.95841001104159,9.159652118180338
37612,RateBeer,9291,4086.0,77,0.396232508073197,1.736565650394881
5628,RateBeer,4269,5426.0,79,1.2706185567010309,4.791906786531954
48277,RateBeer,2031,3847.0,76,0.8807881773399014,3.2933727335376135
2549,RateBeer,6241,5713.0,81,0.902724358974359,4.038204189185222
54293,RateBeer,1678,3731.0,75,2.1454979129397733,13.911639383182361
110100,RateBeer,116,2569.0,46,15.68695652173913,54.86976050475316
5931,RateBeer,5386,5386.0,80,0.9864438254410399,6.823801463911553
132930,RateBeer,3097,2189.0,81,0.7002583979328165,2.103296880715376
279109,RateBeer,1761,1416.0,75,0.7664772727272727,1.7965006346969914
21918,RateBeer,11091,4475.0,82,0.39972948602344455,2.1081969715751008
104199,RateBeer,13846,2675.0,80,0.19118815456843627,0.5491532287312242
18947,RateBeer,2645,4582.0,78,1.436838124054463,9.232328416681291
2714,RateBeer,10753,5692.0,82,0.5294828869047619,1.4917580882085357
170314,RateBeer,7119,1928.0,80,0.27016015734756954,0.5622025096482612
29185,RateBeer,993,4294.0,72,3.819556451612903,14.727758226089058
43826,RateBeer,708,3937.0,74,5.0594059405940595,21.447924447430438
119807,RateBeer,175,2408.0,49,11.017241379310345,30.014538700211368
94776,RateBeer,224,2897.0,48,2.986547085201794,21.671062579831872
31141,RateBeer,174,4245.0,40,22.387283236994218,108.04819800976638
334126,RateBeer,276,1060.0,52,3.5345454545454547,9.428645167859138
317207,RateBeer,1474,1178.0,72,0.7956551255940258,1.6263564975329983
102920,RateBeer,1576,2701.0,74,1.6793650793650794,13.56758880289518
132002,RateBeer,2014,2205.0,79,1.0953800298062593,3.3227398209358476
62191,RateBeer,6829,3581.0,80,0.5241652021089631,1.7965598989681208
4979,RateBeer,5880,5500.0,80,0.9351930600442252,20.337440472030043
205447,RateBeer,7108,1838.0,84,0.255663430420712,0.699247670472797
285421,RateBeer,2548,1375.0,80,0.5339615233608166,2.3469500463626165
173938,RateBeer,1564,1907.0,77,1.1957773512476009,3.782506750539039
313800,RateBeer,2027,1199.0,74,0.589832181638697,1.5286806290557382
124486,RateBeer,1745,2342.0,69,0.4415137614678899,1.1641110613712755
201919,RateBeer,855,1849.0,66,1.9519906323185012,4.654162958469746
4850,RateBeer,8709,5514.0,81,0.6320624712907671,1.5755222547879137
107313,RateBeer,2824,2618.0,79,0.9199433227063408,2.8783452599510206
125305,RateBeer,2275,2329.0,78,0.667985927880387,2.3445351999501756
201344,RateBeer,1687,1850.0,73,1.0551601423487544,5.378486108841772
6607,RateBeer,5201,5312.0,81,1.020576923076923,2.4752981704721937
85741,RateBeer,8841,3122.0,81,0.35226244343891405,1.2481938416778224
177946,RateBeer,527,1884.0,50,1.6463878326996197,3.173169704729575
158680,RateBeer,2958,1989.0,79,0.6415285762597227,2.2092820161015183
126758,RateBeer,4976,2302.0,80,0.3985929648241206,0.8160766704405599
104498,RateBeer,7974,2669.0,81,0.3326226012793177,1.4307867188711403
65811,RateBeer,835,3516.0,71,3.081534772182254,5.700240684403948
92897,RateBeer,3055,2949.0,79,0.8405370006548788,8.59099654240727
53375,RateBeer,6017,3751.0,83,0.5769614361702128,4.5676291864467276
12252,RateBeer,10431,4833.0,81,0.462895493767977,1.5458952033305922
96974,RateBeer,13451,2832.0,81,0.2020817843866171,1.1256393069538728
18957,RateBeer,12809,4582.0,81,0.3574328544659588,0.8676658020879746
107158,RateBeer,265,2621.0,49,5.78030303030303,56.3329745460028
91284,RateBeer,1378,2993.0,76,1.9978213507625273,35.28479432229012
111918,RateBeer,9784,2538.0,87,0.24992333639987735,1.2106803994007609
79809,RateBeer,4899,3279.0,81,0.6051449571253573,1.6581646404681938
8814,RateBeer,10899,5081.0,83,0.45788218021655347,2.539025816885051
102261,RateBeer,1185,2712.0,65,2.039695945945946,6.671189003011182
25562,RateBeer,2701,4370.0,76,1.1155555555555556,4.201304807404805
76253,RateBeer,2157,3346.0,77,1.4795918367346939,6.054436046619554
101220,RateBeer,8535,2732.0,83,0.3201312397468948,1.8277969278342034
125231,RateBeer,8555,2330.0,84,0.2723871872808043,0.9725171106024625
71578,RateBeer,8573,3424.0,81,0.3978068128791414,1.4719989340981254
96987,RateBeer,2833,2832.0,80,0.6430084745762712,2.0240588925457015
104072,RateBeer,1088,2677.0,69,1.9742410303587856,15.978728918579634
121719,RateBeer,5129,2382.0,79,0.4641185647425897,1.5111185233835958
87126,RateBeer,3721,3093.0,77,0.6206989247311828,14.090742358579382
74823,RateBeer,7800,3370.0,80,0.4239005000641108,4.948938877961408
83289,RateBeer,1787,3199.0,81,1.7849944008958567,7.74898341032719
83582,RateBeer,516,3194.0,60,1.7883495145631068,2.9284363555482718
1880,RateBeer,7061,5779.0,83,0.7375354107648725,6.790665629840368
1530,RateBeer,2428,5812.0,76,2.3292130201895342,27.119380964660238
4694,RateBeer,2317,5538.0,78,2.2249568221070812,35.02664087908565
10039,RateBeer,1334,4950.0,76,0.6256564141035259,2.3417163680785023
7949,RateBeer,1563,5147.0,77,2.1235595390524966,16.341196138267122
13366,RateBeer,5571,4777.0,82,0.2689407540394973,1.4465472572920823
137798,RateBeer,3974,2115.0,81,0.5270576390636799,2.4152472463032817
253052,RateBeer,148,1575.0,51,6.877551020408164,33.65312539357883
65731,RateBeer,531,3518.0,67,5.564150943396227,24.49305749666279
97827,RateBeer,11002,2810.0,81,0.21479865466775747,0.6299661447627807
6979,RateBeer,1458,5264.0,71,3.5579958819492106,6.057040526263319
43796,RateBeer,5667,3938.0,81,0.6946699611719026,1.7113802687167763
5356,RateBeer,9463,5468.0,81,0.20587613612344113,3.19636977798546
18191,RateBeer,5782,4610.0,82,0.723404255319149,6.707542666033005
117609,RateBeer,704,2443.0,67,3.402560455192034,10.377564241601998
24501,RateBeer,4879,4393.0,81,0.9001640016400164,7.86742178754288
32031,RateBeer,4066,4221.0,81,0.9168511685116851,2.3012479333884137
31629,RateBeer,3732,4232.0,79,1.0694183864915572,2.6814335647006313
54824,RateBeer,11394,3720.0,82,0.32423417888176953,2.25744474777492
4098,RateBeer,2003,5579.0,74,2.6913086913086914,5.246508501840487
54937,RateBeer,3027,3718.0,78,1.2273628552544613,2.0139656497095224
619,RateBeer,2393,5977.0,79,1.8490802675585285,6.926528385365211
5566,RateBeer,4388,5432.0,79,1.185776156826989,6.175676963916645
13401,RateBeer,8343,4776.0,80,0.569647566530808,1.391008288949547
40472,RateBeer,5033,4018.0,81,0.7871621621621622,1.296682515019631
4759,RateBeer,6883,5528.0,79,0.8009299622202848,1.5267452412145428
115161,RateBeer,288,2481.0,59,5.498257839721254,11.315832884827444
92202,RateBeer,1670,2967.0,74,1.7747153984421808,2.6112297825175883
99464,RateBeer,4563,2769.0,79,0.5712406839105656,1.0860122769030276
33703,RateBeer,3413,4179.0,77,1.1143024618991795,2.6007363163602757
367,RateBeer,2233,6090.0,77,2.399193548387097,3.6293612259303245
93635,RateBeer,1380,2928.0,75,2.1138506163886874,2.737834345545401
19607,RateBeer,3309,4559.0,81,1.202539298669891,2.3450659569127894
12976,RateBeer,2908,4801.0,77,1.130374957000344,2.845988706510138
1976,RateBeer,4635,5770.0,77,1.240397065170479,2.870625649347543
84787,RateBeer,1004,3144.0,76,1.6331006979062812,17.64110438518438
88493,RateBeer,141,3065.0,50,16.885714285714286,79.00442440158459
42554,RateBeer,547,3966.0,67,3.708791208791209,16.924695479335902
67810,RateBeer,1064,3482.0,79,2.1448730009407337,10.130211084086543
76614,RateBeer,7086,3339.0,81,0.47071277346506707,4.2468836832750645
7712,RateBeer,2009,5168.0,77,2.5552788844621515,34.22254800930295
35242,RateBeer,2439,4143.0,76,1.3539786710418376,18.96846957670633
24296,RateBeer,5687,4398.0,80,0.7594090749208583,2.115190758834921
107840,RateBeer,2237,2609.0,78,1.1565295169946332,3.983928264374642
85326,RateBeer,798,3131.0,70,2.697616060225847,9.218053993946857
21554,RateBeer,6097,4491.0,81,0.6753608923884514,1.6061070491497216
87939,RateBeer,5634,3077.0,80,0.5457127640688798,1.3190097602885846
89796,RateBeer,326,3035.0,60,2.5876923076923077,10.609911329674333
31007,RateBeer,5135,4249.0,81,0.8272302298402805,2.031974737848839
11244,RateBeer,8895,4873.0,81,0.5475601529120756,2.8215285764724953
29471,RateBeer,4885,4287.0,80,0.8644553644553644,1.0580401678473796
14352,RateBeer,4710,4738.0,81,0.8086642599277978,10.319313648469432
42300,RateBeer,1750,3973.0,77,2.183533447684391,4.248306013410215
8573,RateBeer,3706,5104.0,76,1.3662618083670715,2.633579403928096
53997,RateBeer,827,3738.0,71,1.5,5.158400033837131
10619,RateBeer,6623,4916.0,79,0.7029598308668076,3.019913818717973
30506,RateBeer,1452,4262.0,77,2.662301860785665,12.475756570570285
53267,RateBeer,1083,3753.0,76,3.4611829944547137,12.384708637466472
25764,RateBeer,1849,4369.0,75,1.268939393939394,3.6248956537984602
8640,RateBeer,3226,5098.0,79,1.256124031007752,6.7134369895679615
10260,RateBeer,4710,4935.0,79,0.4113399872584413,3.874579880881355
7596,RateBeer,1105,5179.0,72,1.1150362318840579,3.728597479562147
66840,RateBeer,5265,3498.0,82,0.6576747720364742,2.804041827071572
54799,RateBeer,3497,3721.0,80,1.0143020594965675,2.5883686621212885
9058,RateBeer,2408,5041.0,77,1.5159950145409222,28.399398315544104
13358,RateBeer,1847,4777.0,77,2.4442036836403034,22.33006592989118
114306,RateBeer,4198,2498.0,79,0.550631403383369,4.0755639900137774
33419,RateBeer,5821,4187.0,80,0.5774914089347079,1.8157079110299477
154569,RateBeer,4028,2008.0,79,0.4981375713930966,1.5151770714410013
124596,RateBeer,918,2341.0,71,1.0370774263904035,3.6222775302297516
58239,RateBeer,801,3655.0,65,4.06125,9.979076906577294
160577,RateBeer,2139,1980.0,78,0.921889616463985,2.8083333746990444
18655,RateBeer,1690,4594.0,80,2.6968620485494377,22.04823978434981
3206,RateBeer,12164,5653.0,81,0.4597549946559237,1.4965577471103861
50835,RateBeer,5241,3801.0,84,0.725,4.125690928155321
121903,RateBeer,3521,2380.0,79,0.6735795454545455,1.869570790609163
35589,RateBeer,479,4135.0,66,8.228033472803347,31.555818713149538
61049,RateBeer,1052,3602.0,73,1.5252140818268316,6.304199796419284
78334,RateBeer,2616,3306.0,80,0.7036328871892925,1.6089976882091777
44763,RateBeer,2763,3917.0,80,1.4156408399710354,2.848132648868994
22503,RateBeer,1212,4451.0,73,3.671345995045417,18.979440718972256
8508,RateBeer,2288,5108.0,75,2.196327066025361,2.9867635338969696
5001,RateBeer,4609,5497.0,81,1.0855034722222223,3.179265622157545
24183,RateBeer,3163,4401.0,79,1.3889943074003794,2.577218532221789
6315,RateBeer,1797,5341.0,75,2.7160356347438754,13.203172957336728
67370,RateBeer,2970,3489.0,80,1.088582014146177,2.886072544812706
126572,RateBeer,593,2306.0,69,1.4712837837837838,2.5988126354002414
70779,RateBeer,1193,3437.0,69,2.039429530201342,6.252801005402768
78296,RateBeer,6414,3306.0,79,0.5152034929050366,1.1916851446608143
43022,RateBeer,1444,3956.0,73,0.5550935550935551,6.309535859451075
300892,RateBeer,617,1273.0,67,2.042207792207792,7.834767479586817
324846,RateBeer,461,1122.0,63,2.4260869565217393,5.050612455909277
383741,RateBeer,1261,692.0,72,0.5444444444444444,1.3008554377124846
383293,RateBeer,2255,696.0,76,0.3087843833185448,0.7885909915664225
85859,RateBeer,8699,3120.0,81,0.2840882961600368,1.3573361718055608
63443,RateBeer,4205,3558.0,80,0.8453853472882968,4.945948636726784
104819,RateBeer,1914,2662.0,76,0.9262937794040773,5.062713780955275
46295,RateBeer,684,3885.0,66,5.5915080527086385,22.549555423006208
318052,RateBeer,1041,1172.0,68,1.1163461538461539,3.188786010804008
62195,RateBeer,1318,3581.0,78,2.715261958997722,4.481999054867137
86700,RateBeer,463,3102.0,68,6.595238095238095,65.19380933447376
82398,RateBeer,5299,3224.0,78,0.6077765194412986,3.5636810276655493
7948,RateBeer,2857,5147.0,78,1.5997899159663866,5.542624511071936
102457,RateBeer,603,2709.0,60,4.465116279069767,8.867274936253471
85678,RateBeer,1923,3123.0,76,1.4838709677419355,6.6793909456234735
64732,RateBeer,3432,3535.0,78,1.0300204022150976,7.620593319160049
44110,RateBeer,414,3931.0,63,3.997578692493947,26.680644486959917
7434,RateBeer,903,5196.0,70,5.7560975609756095,12.256613493180529
18917,RateBeer,1379,4583.0,74,3.1357039187227866,15.465510234150488
296905,RateBeer,1580,1296.0,73,0.8207726409119696,1.662277869963273
55364,RateBeer,1774,3709.0,73,2.0857304004512125,14.868554410537142
58177,RateBeer,844,3656.0,69,0.5492289442467378,3.7553931130136693
55018,RateBeer,2109,3716.0,77,1.6105313092979128,15.218161130507303
116100,RateBeer,662,2469.0,72,0.16944024205748864,0.6017936484271115
77831,RateBeer,1947,3314.0,74,1.3175745118191162,2.103460113283026
56041,RateBeer,481,3696.0,60,4.210416666666666,13.949337793537676
107908,RateBeer,776,2608.0,72,0.687741935483871,2.9082511035191376
94067,RateBeer,768,2916.0,72,1.4680573663624512,7.0866482966389475
349016,RateBeer,1254,955.0,69,0.762170790103751,1.3656929847644814
174823,RateBeer,1746,1902.0,75,1.079083094555874,1.8385347883509449
14727,RateBeer,1827,4722.0,78,2.579408543263965,5.2589381584210395
49139,RateBeer,933,3832.0,69,4.0718884120171674,12.615957683299523
57236,RateBeer,4295,3673.0,81,0.8542151839776432,2.469697021659885
40839,RateBeer,356,4010.0,60,8.307042253521127,31.703674437917147
82604,RateBeer,198,3219.0,49,8.289340101522843,28.966598253129938
13472,RateBeer,737,4773.0,67,2.6739130434782608,5.18314105517788
21776,RateBeer,8934,4480.0,82,0.4558379043994179,12.348136287617397
145812,RateBeer,3613,2054.0,81,0.3427464008859358,1.2501653123258056
306831,RateBeer,3673,1240.0,82,0.3371459694989107,8.480056775921033
289573,RateBeer,452,1346.0,62,2.977827050997783,4.3506776663743825
51858,RateBeer,3707,3781.0,78,1.0126821370750134,3.681826247679163
67128,RateBeer,2810,3493.0,72,1.236383054467782,5.169390020191195
285335,RateBeer,4984,1376.0,82,0.27593818984547464,0.6184609737942063
208384,RateBeer,1243,1825.0,70,1.459742351046699,2.936404517221858
164670,RateBeer,2319,1959.0,80,0.7471958584987057,3.5582492902672835
137460,RateBeer,1994,2120.0,78,1.0582037129954842,3.372405173055467
239333,RateBeer,2791,1653.0,77,0.5878136200716846,2.0913166839578308
97520,RateBeer,3568,2817.0,79,0.7378749649565461,1.9738839674761937
122691,RateBeer,2524,2371.0,78,0.5085216012683313,2.0191948428694433
288772,RateBeer,1500,1352.0,72,0.8985990660440294,5.7192077383934095
331289,RateBeer,485,1079.0,54,2.2128099173553717,4.569926126343041
325955,RateBeer,4919,1114.0,79,0.22651484343228956,0.7066986014158533
34143,RateBeer,170,4169.0,41,14.065088757396449,114.44348480549952
160645,RateBeer,4668,1979.0,81,0.42189843582601244,0.9857842954771076
51054,RateBeer,532,3797.0,67,7.088512241054614,106.23161630016119
231465,RateBeer,1815,1701.0,77,0.9349503858875413,2.864693126701026
76991,RateBeer,6214,3329.0,82,0.49589570255915016,1.8067068181609658
305728,RateBeer,2866,1247.0,80,0.4328097731239092,1.88822763189415
248782,RateBeer,2240,1602.0,78,0.6797677534613666,2.22659542856722
240051,RateBeer,1799,1648.0,77,0.9010011123470523,1.8658961062592003
86682,RateBeer,485,3102.0,56,6.369834710743802,14.806467138509497
23080,RateBeer,265,4429.0,56,13.712121212121213,50.64414436261109
144024,RateBeer,532,2065.0,68,3.694915254237288,26.590485469295302
14666,RateBeer,909,4725.0,71,4.3370044052863435,12.916954519526554
340,RateBeer,979,6103.0,70,5.922290388548057,106.7157239877652
7208,RateBeer,1350,5234.0,70,3.4514455151964416,32.61193995088263
258264,RateBeer,1730,1541.0,75,0.8866396761133604,1.6147793566522541
316360,RateBeer,663,1183.0,65,1.7794561933534743,4.774459376327555
273837,RateBeer,4177,1450.0,80,0.34075670498084293,0.7275754517841196
92005,RateBeer,4683,2973.0,85,0.6217428449380606,2.0650139326035766
6059,RateBeer,1143,5369.0,72,4.088441330998249,28.433048925292088
109869,RateBeer,1235,2573.0,75,1.8354943273905997,5.215206829814666
84720,RateBeer,352,3145.0,61,7.39031339031339,106.81553561518403
3847,RateBeer,2293,5607.0,77,2.445026178010471,7.343242447703673
90466,RateBeer,7596,3016.0,83,0.39657669519420674,1.8519580493491927
165518,RateBeer,213,1954.0,53,9.05188679245283,32.40768363379973
22886,RateBeer,2431,4437.0,79,0.5074074074074074,2.5899516588479963
23018,RateBeer,629,4432.0,68,1.7818471337579618,7.386473375512354
7180,RateBeer,2249,5235.0,71,1.5320284697508897,18.344787787356413
137852,RateBeer,262,2115.0,56,6.931034482758621,27.902630053916592
79525,RateBeer,1824,3284.0,76,1.2945693911135492,3.9927772493581926
92251,RateBeer,473,2965.0,66,3.597457627118644,8.53014100847856
8286,RateBeer,158,5121.0,54,30.993630573248407,102.49549688765485
54399,RateBeer,1535,3729.0,80,1.9328552803129075,14.246641244658111
31810,RateBeer,667,4226.0,70,5.921921921921922,23.026755929385462
36126,RateBeer,1830,4121.0,77,2.024056861673045,19.40903348155778
8858,RateBeer,4079,5077.0,82,0.9016674840608141,3.83302358735485
4608,RateBeer,304,5548.0,52,17.716171617161717,44.981953362891105
414653,RateBeer,1197,430.0,74,0.34782608695652173,1.9121510478986732
43230,RateBeer,3472,3950.0,80,1.1380005762028234,2.2788905817465546
23792,RateBeer,220,4409.0,54,9.004566210045661,32.19771171379329
21284,RateBeer,242,4501.0,56,7.045643153526971,15.989384228985491
283582,RateBeer,2415,1387.0,79,0.5712510356255178,1.5856856606691905
265234,RateBeer,2376,1500.0,79,0.6206315789473684,1.402727673244918
256465,RateBeer,609,1553.0,45,1.363486842105263,5.278514687977476
284518,RateBeer,531,1381.0,63,2.2962264150943397,4.168132875625026
186952,RateBeer,1065,1868.0,75,1.7453007518796992,5.229086509439092
141760,RateBeer,767,2079.0,73,1.779373368146214,19.77526394721401
46195,RateBeer,3336,3887.0,80,1.1598200899550224,2.175959054774373
4427,RateBeer,688,5562.0,66,6.9126637554585155,57.21244181371434
381995,RateBeer,2260,707.0,79,0.3063302346170872,1.6260200828561824
324362,RateBeer,4302,1126.0,81,0.2617995814926761,0.8519763168505577
140883,RateBeer,1019,2084.0,71,2.043222003929273,2.864370733159114
376235,RateBeer,551,754.0,74,1.3581818181818182,1.9155381243086103
381021,RateBeer,488,716.0,75,1.4250513347022586,2.8984934264976117
7973,RateBeer,797,5141.0,72,4.050251256281407,12.797798058920787
20545,RateBeer,71,4527.0,34,5.6571428571428575,17.637974278413118
328256,RateBeer,2986,1098.0,81,0.3624790619765494,0.6377841728357353
335427,RateBeer,2593,1050.0,78,0.4039351851851852,0.7159429041721079
243454,RateBeer,1619,1634.0,73,0.9375772558714462,6.258930307802121
278405,RateBeer,1735,1421.0,74,0.7289504036908881,2.658328233271372
254731,RateBeer,3680,1564.0,80,0.409078553954879,1.7457582225772295
261854,RateBeer,1065,1522.0,74,1.425751879699248,2.6431071538284687
80641,RateBeer,8320,3293.0,88,0.39523981247746126,1.0792392381125515
42635,RateBeer,3601,3964.0,84,1.0944444444444446,10.340949130597924
32533,RateBeer,6564,4207.0,80,0.6190766417796739,2.0524103478525273
11101,RateBeer,253,4883.0,56,11.126984126984127,34.684573910634924
223563,RateBeer,975,1745.0,76,1.7915811088295688,3.798995237572706
368117,RateBeer,820,820.0,72,0.9536019536019537,1.8541689213884034
282160,RateBeer,512,1396.0,54,2.7064579256360077,4.430723547525711
289709,RateBeer,573,1345.0,53,2.3444055944055946,3.162042861446045
161927,RateBeer,1249,1973.0,74,1.3373397435897436,3.488896348260918
56360,RateBeer,229,3689.0,48,12.855263157894736,63.03450644697826
176564,RateBeer,483,1892.0,62,3.0975103734439835,4.516179509802179
276108,RateBeer,329,1437.0,62,3.167682926829268,5.120498303059403
102977,RateBeer,1348,2700.0,74,1.216778025241277,3.904953688716102
